ADAM33 	ADRB2  	0.047355
ADRB2  	CLCA1  	0.0067639
ADRB2  	CMA1   	0.0077519
ADRB2  	CPA3   	0.0067692
ADRB2  	CRLF2  	0.0076124
ADRB2  	CSF2   	0.0090218
ADRB2  	CSF3R  	0.0084509
ADRB2  	CYSLTR1	0.0072892
ADRB2  	EPX    	0.0075544
ADRB2  	FCER1A 	0.0074584
ADRB2  	FOXP3  	0.0093813
ADRB2  	GATA3  	0.0090681
ADRB2  	GPR44  	0.012905
ADRB2  	ICOS   	0.0088801
ADRB2  	IFNG   	0.0093137
ADRB2  	IFNGR2 	0.010329
ADRB2  	IL10   	0.0093856
ADRB2  	IL12A  	0.0094706
ADRB2  	IL12B  	0.016172
ADRB2  	IL13   	0.010186
ADRB2  	IL13RA1	0.0090264
ADRB2  	IL13RA2	0.009118
ADRB2  	IL17A  	0.0092148
ADRB2  	IL17RB 	0.0080955
ADRB2  	IL18   	0.0093564
ADRB2  	IL1RL1 	0.0086547
ADRB2  	IL21   	0.0093388
ADRB2  	IL25   	0.0091229
ADRB2  	IL2RA  	0.0090627
ADRB2  	IL3    	0.0091494
ADRB2  	IL31   	0.0061751
ADRB2  	IL33   	0.0091612
ADRB2  	IL3RA  	0.0087676
ADRB2  	IL4    	0.0099343
ADRB2  	IL4R   	0.01056
ADRB2  	IL5    	0.009
ADRB2  	IL5RA  	0.0088701
ADRB2  	IL9    	0.0090149
ADRB2  	KIT    	0.0082978
ADRB2  	KITLG  	0.0085504
ADRB2  	LTB4R  	0.0064756
ADRB2  	MAF    	0.0086887
ADRB2  	MMP9   	0.0090989
ADRB2  	MRC1   	0.0084638
ADRB2  	MS4A2  	0.0082011
ADRB2  	PDCD1  	0.0083862
ADRB2  	PMCH   	0.0059989
ADRB2  	POSTN  	0.0033497
ADRB2  	PPARG  	0.0090502
ADRB2  	PRG2   	0.005871
ADRB2  	RETNLB 	0.0082184
ADRB2  	RNASE2 	0.0075468
ADRB2  	RNASE3 	0.008068
ADRB2  	RORC   	0.0098163
ADRB2  	SATB1  	0.0081586
ADRB2  	SIGLEC8	0.0039831
ADRB2  	STAT5A 	0.0090957
ADRB2  	STAT6  	0.0093054
ADRB2  	TBX21  	0.0095931
ADRB2  	TGFB1  	0.0094341
ADRB2  	TNFRSF4	0.0089131
ADRB2  	TNFSF4 	0.0086788
ADRB2  	TSLP   	0.0091443
ALOX5  	AREG   	0.0059692
ALOX5  	ARG1   	0.010757
ALOX5  	BCL6   	0.011694
ALOX5  	CCL11  	0.012547
ALOX5  	CCL17  	0.011925
ALOX5  	CCL2   	0.013117
ALOX5  	CCL22  	0.011823
ALOX5  	CCL24  	0.011778
ALOX5  	CCL26  	0.011525
ALOX5  	CCL5   	0.011964
ALOX5  	CCL8   	0.011238
ALOX5  	CCR3   	0.011928
ALOX5  	CCR4   	0.011823
ALOX5  	CCR8   	0.011886
ALOX5  	CD40LG 	0.011874
ALOX5  	CHI3L1 	0.0053202
ALOX5  	CHIA   	0.0088552
ALOX5  	CLC    	0.009178
ALOX5  	CLCA1  	0.0097935
ALOX5  	CMA1   	0.011403
ALOX5  	CPA3   	0.010969
ALOX5  	CRLF2  	0.010749
ALOX5  	CSF2   	0.012475
ALOX5  	CSF3R  	0.011573
ALOX5  	CYSLTR1	0.031508
ALOX5  	EPX    	0.010974
ALOX5  	FCER1A 	0.010612
ALOX5  	FOXP3  	0.011768
ALOX5  	GATA3  	0.011913
ALOX5  	GPR44  	0.011719
ALOX5  	ICOS   	0.011713
ALOX5  	IFNG   	0.011886
ALOX5  	IFNGR2 	0.011267
ALOX5  	IL10   	0.01183
ALOX5  	IL12A  	0.011674
ALOX5  	IL12B  	0.011633
ALOX5  	IL13   	0.011695
ALOX5  	IL13RA1	0.011326
ALOX5  	IL13RA2	0.011694
ALOX5  	IL17A  	0.011779
ALOX5  	IL17RB 	0.01139
ALOX5  	IL18   	0.01315
ALOX5  	IL1RL1 	0.012112
ALOX5  	IL21   	0.011741
ALOX5  	IL25   	0.011731
ALOX5  	IL2RA  	0.011748
ALOX5  	IL3    	0.011905
ALOX5  	IL31   	0.0087482
ALOX5  	IL33   	0.011948
ALOX5  	IL3RA  	0.011967
ALOX5  	IL4    	0.011805
ALOX5  	IL4R   	0.011678
ALOX5  	IL5    	0.012187
ALOX5  	IL5RA  	0.011837
ALOX5  	IL9    	0.011926
ALOX5  	KIT    	0.011651
ALOX5  	KITLG  	0.014457
ALOX5  	LTB4R  	0.037855
ALOX5  	MAF    	0.011677
ALOX5  	MMP9   	0.011711
ALOX5  	MRC1   	0.011712
ALOX5  	MS4A2  	0.010953
ALOX5  	PDCD1  	0.011407
ALOX5  	PMCH   	0.0098862
ALOX5  	POSTN  	0.0059856
ALOX5  	PPARG  	0.011843
ALOX5  	PRG2   	0.0099843
ALOX5  	RETNLB 	0.010679
ALOX5  	RNASE2 	0.011012
ALOX5  	RNASE3 	0.011311
ALOX5  	RORC   	0.011661
ALOX5  	SATB1  	0.011266
ALOX5  	SIGLEC8	0.0080296
ALOX5  	STAT5A 	0.011727
ALOX5  	STAT6  	0.011722
ALOX5  	TBX21  	0.012764
ALOX5  	TGFB1  	0.012006
ALOX5  	TNFRSF4	0.011644
ALOX5  	TNFSF4 	0.011463
ALOX5  	TSLP   	0.011702
AREG   	ARG1   	0.0065126
AREG   	BCL6   	0.0070344
AREG   	CCL11  	0.00731
AREG   	CCL17  	0.0073452
AREG   	CCL2   	0.0089707
AREG   	CCL22  	0.0073057
AREG   	CCL24  	0.0067282
AREG   	CCL26  	0.0066478
AREG   	CCL5   	0.0086055
AREG   	CCL8   	0.0061805
AREG   	CCR3   	0.0071971
AREG   	CCR4   	0.0071947
AREG   	CCR8   	0.0070843
AREG   	CD40LG 	0.0087635
AREG   	CHI3L1 	0.0028201
AREG   	CHIA   	0.0050473
AREG   	CLC    	0.0041592
AREG   	CLCA1  	0.0051595
AREG   	CMA1   	0.011045
AREG   	CPA3   	0.0073425
AREG   	CRLF2  	0.0058286
AREG   	CSF2   	0.0081268
AREG   	CSF3R  	0.0064903
AREG   	CYSLTR1	0.0063877
AREG   	EPX    	0.0057842
AREG   	FCER1A 	0.007138
AREG   	FOXP3  	0.0076146
AREG   	GATA3  	0.0074566
AREG   	GPR44  	0.00691
AREG   	ICOS   	0.0074003
AREG   	IFNG   	0.0082734
AREG   	IFNGR2 	0.0073022
AREG   	IL10   	0.0086908
AREG   	IL12A  	0.0075061
AREG   	IL12B  	0.0088054
AREG   	IL13   	0.0081228
AREG   	IL13RA1	0.0071646
AREG   	IL13RA2	0.0072703
AREG   	IL17A  	0.0084917
AREG   	IL17RB 	0.0060668
AREG   	IL18   	0.007625
AREG   	IL1RL1 	0.0070181
AREG   	IL21   	0.0074337
AREG   	IL25   	0.0070202
AREG   	IL2RA  	0.0073993
AREG   	IL3    	0.0075137
AREG   	IL31   	0.0051552
AREG   	IL33   	0.0071848
AREG   	IL3RA  	0.0072455
AREG   	IL4    	0.0076048
AREG   	IL4R   	0.0073121
AREG   	IL5    	0.0072139
AREG   	IL5RA  	0.0068501
AREG   	IL9    	0.0076587
AREG   	KIT    	0.0075029
AREG   	KITLG  	0.0091075
AREG   	LTB4R  	0.0062345
AREG   	MAF    	0.006934
AREG   	MMP9   	0.036418
AREG   	MRC1   	0.0070902
AREG   	MS4A2  	0.0072998
AREG   	PDCD1  	0.0069381
AREG   	PMCH   	0.0044293
AREG   	POSTN  	0.0023671
AREG   	PPARG  	0.011633
AREG   	PRG2   	0.0046117
AREG   	RETNLB 	0.0064803
AREG   	RNASE2 	0.0059636
AREG   	RNASE3 	0.0063493
AREG   	RORC   	0.008021
AREG   	SATB1  	0.0061335
AREG   	SIGLEC8	0.0028458
AREG   	STAT5A 	0.0074718
AREG   	STAT6  	0.0073238
AREG   	TBX21  	0.0087548
AREG   	TGFB1  	0.0097071
AREG   	TNFRSF4	0.0073303
AREG   	TNFSF4 	0.0073103
AREG   	TSLP   	0.0072046
ARG1   	BCL6   	0.012533
ARG1   	CCL11  	0.012071
ARG1   	CCL17  	0.012453
ARG1   	CCL2   	0.01233
ARG1   	CCL22  	0.012372
ARG1   	CCL24  	0.012214
ARG1   	CCL26  	0.012371
ARG1   	CCL5   	0.01255
ARG1   	CCL8   	0.012182
ARG1   	CCR3   	0.012207
ARG1   	CCR4   	0.012356
ARG1   	CCR8   	0.012264
ARG1   	CD40LG 	0.012445
ARG1   	CHI3L1 	0.0062794
ARG1   	CHIA   	0.02971
ARG1   	CLC    	0.0091055
ARG1   	CLCA1  	0.010315
ARG1   	CMA1   	0.011351
ARG1   	CPA3   	0.010594
ARG1   	CRLF2  	0.011798
ARG1   	CSF2   	0.012158
ARG1   	CSF3R  	0.011999
ARG1   	CYSLTR1	0.010651
ARG1   	EPX    	0.010936
ARG1   	FCER1A 	0.011139
ARG1   	FOXP3  	0.012472
ARG1   	GATA3  	0.012509
ARG1   	GPR44  	0.012167
ARG1   	ICOS   	0.012544
ARG1   	IFNG   	0.012593
ARG1   	IFNGR2 	0.012752
ARG1   	IL10   	0.012639
ARG1   	IL12A  	0.012525
ARG1   	IL12B  	0.012207
ARG1   	IL13   	0.012781
ARG1   	IL13RA1	0.013992
ARG1   	IL13RA2	0.012497
ARG1   	IL17A  	0.012498
ARG1   	IL17RB 	0.011715
ARG1   	IL18   	0.012378
ARG1   	IL1RL1 	0.012381
ARG1   	IL21   	0.012938
ARG1   	IL25   	0.012433
ARG1   	IL2RA  	0.012387
ARG1   	IL3    	0.012155
ARG1   	IL31   	0.0099664
ARG1   	IL33   	0.012401
ARG1   	IL3RA  	0.012152
ARG1   	IL4    	0.012336
ARG1   	IL4R   	0.012542
ARG1   	IL5    	0.012111
ARG1   	IL5RA  	0.012151
ARG1   	IL9    	0.012266
ARG1   	KIT    	0.011726
ARG1   	KITLG  	0.011873
ARG1   	LTB4R  	0.010183
ARG1   	MAF    	0.012546
ARG1   	MMP9   	0.011916
ARG1   	MRC1   	0.014101
ARG1   	MS4A2  	0.011623
ARG1   	PDCD1  	0.012492
ARG1   	PMCH   	0.0095907
ARG1   	POSTN  	0.0062587
ARG1   	PPARG  	0.01226
ARG1   	PRG2   	0.0094819
ARG1   	RETNLB 	0.017968
ARG1   	RNASE2 	0.01099
ARG1   	RNASE3 	0.011409
ARG1   	RORC   	0.012536
ARG1   	SATB1  	0.012336
ARG1   	SIGLEC8	0.0066388
ARG1   	STAT5A 	0.012202
ARG1   	STAT6  	0.012711
ARG1   	TBX21  	0.012391
ARG1   	TGFB1  	0.012456
ARG1   	TNFRSF4	0.012452
ARG1   	TNFSF4 	0.012522
ARG1   	TSLP   	0.012396
BCL6   	CCL11  	0.012372
BCL6   	CCL17  	0.012604
BCL6   	CCL2   	0.012496
BCL6   	CCL22  	0.012633
BCL6   	CCL24  	0.012517
BCL6   	CCL26  	0.012661
BCL6   	CCL5   	0.01248
BCL6   	CCL8   	0.012728
BCL6   	CCR3   	0.012476
BCL6   	CCR4   	0.012662
BCL6   	CCR8   	0.012602
BCL6   	CD40LG 	0.012718
BCL6   	CHI3L1 	0.0067339
BCL6   	CHIA   	0.011455
BCL6   	CLC    	0.0098161
BCL6   	CLCA1  	0.010693
BCL6   	CMA1   	0.011812
BCL6   	CPA3   	0.011173
BCL6   	CRLF2  	0.012631
BCL6   	CSF2   	0.012387
BCL6   	CSF3R  	0.012617
BCL6   	CYSLTR1	0.011714
BCL6   	EPX    	0.011477
BCL6   	FCER1A 	0.011577
BCL6   	FOXP3  	0.012714
BCL6   	GATA3  	0.012771
BCL6   	GPR44  	0.012492
BCL6   	ICOS   	0.012998
BCL6   	IFNG   	0.012647
BCL6   	IFNGR2 	0.012732
BCL6   	IL10   	0.012655
BCL6   	IL12A  	0.012543
BCL6   	IL12B  	0.012391
BCL6   	IL13   	0.012472
BCL6   	IL13RA1	0.012728
BCL6   	IL13RA2	0.012659
BCL6   	IL17A  	0.012612
BCL6   	IL17RB 	0.01237
BCL6   	IL18   	0.012573
BCL6   	IL1RL1 	0.012691
BCL6   	IL21   	0.012732
BCL6   	IL25   	0.012621
BCL6   	IL2RA  	0.012612
BCL6   	IL3    	0.012437
BCL6   	IL31   	0.011796
BCL6   	IL33   	0.012618
BCL6   	IL3RA  	0.012588
BCL6   	IL4    	0.012532
BCL6   	IL4R   	0.012536
BCL6   	IL5    	0.012471
BCL6   	IL5RA  	0.012578
BCL6   	IL9    	0.012473
BCL6   	KIT    	0.012139
BCL6   	KITLG  	0.012274
BCL6   	LTB4R  	0.011196
BCL6   	MAF    	0.012978
BCL6   	MMP9   	0.012156
BCL6   	MRC1   	0.012552
BCL6   	MS4A2  	0.011907
BCL6   	PDCD1  	0.01311
BCL6   	PMCH   	0.010515
BCL6   	POSTN  	0.0068292
BCL6   	PPARG  	0.012654
BCL6   	PRG2   	0.01018
BCL6   	RETNLB 	0.012469
BCL6   	RNASE2 	0.01147
BCL6   	RNASE3 	0.011865
BCL6   	RORC   	0.01289
BCL6   	SATB1  	0.013004
BCL6   	SIGLEC8	0.0086348
BCL6   	STAT5A 	0.012628
BCL6   	STAT6  	0.012636
BCL6   	TBX21  	0.012729
BCL6   	TGFB1  	0.012563
BCL6   	TNFRSF4	0.012825
BCL6   	TNFSF4 	0.012993
BCL6   	TSLP   	0.012653
CCL11  	CCL17  	0.01237
CCL11  	CCL2   	0.012337
CCL11  	CCL22  	0.012375
CCL11  	CCL24  	0.01239
CCL11  	CCL26  	0.012426
CCL11  	CCL5   	0.012313
CCL11  	CCL8   	0.012505
CCL11  	CCR3   	0.012358
CCL11  	CCR4   	0.012405
CCL11  	CCR8   	0.012398
CCL11  	CD40LG 	0.012328
CCL11  	CHI3L1 	0.009362
CCL11  	CHIA   	0.011097
CCL11  	CLC    	0.011626
CCL11  	CLCA1  	0.0117
CCL11  	CMA1   	0.011914
CCL11  	CPA3   	0.011577
CCL11  	CRLF2  	0.012385
CCL11  	CSF2   	0.012316
CCL11  	CSF3R  	0.012429
CCL11  	CYSLTR1	0.012672
CCL11  	EPX    	0.012197
CCL11  	FCER1A 	0.011752
CCL11  	FOXP3  	0.012347
CCL11  	GATA3  	0.012346
CCL11  	GPR44  	0.012341
CCL11  	ICOS   	0.012364
CCL11  	IFNG   	0.012329
CCL11  	IFNGR2 	0.012308
CCL11  	IL10   	0.01231
CCL11  	IL12A  	0.012259
CCL11  	IL12B  	0.012201
CCL11  	IL13   	0.012261
CCL11  	IL13RA1	0.012311
CCL11  	IL13RA2	0.01238
CCL11  	IL17A  	0.012305
CCL11  	IL17RB 	0.013232
CCL11  	IL18   	0.012352
CCL11  	IL1RL1 	0.012405
CCL11  	IL21   	0.012318
CCL11  	IL25   	0.012454
CCL11  	IL2RA  	0.012342
CCL11  	IL3    	0.012318
CCL11  	IL31   	0.010758
CCL11  	IL33   	0.012386
CCL11  	IL3RA  	0.012339
CCL11  	IL4    	0.012298
CCL11  	IL4R   	0.012297
CCL11  	IL5    	0.012279
CCL11  	IL5RA  	0.012396
CCL11  	IL9    	0.0123
CCL11  	KIT    	0.012106
CCL11  	KITLG  	0.012276
CCL11  	LTB4R  	0.012552
CCL11  	MAF    	0.012357
CCL11  	MMP9   	0.01195
CCL11  	MRC1   	0.012323
CCL11  	MS4A2  	0.011945
CCL11  	PDCD1  	0.012387
CCL11  	PMCH   	0.01209
CCL11  	POSTN  	0.0094659
CCL11  	PPARG  	0.012367
CCL11  	PRG2   	0.012094
CCL11  	RETNLB 	0.012029
CCL11  	RNASE2 	0.012187
CCL11  	RNASE3 	0.012263
CCL11  	RORC   	0.012389
CCL11  	SATB1  	0.012295
CCL11  	SIGLEC8	0.0081279
CCL11  	STAT5A 	0.01228
CCL11  	STAT6  	0.012318
CCL11  	TBX21  	0.012337
CCL11  	TGFB1  	0.012314
CCL11  	TNFRSF4	0.012371
CCL11  	TNFSF4 	0.012387
CCL11  	TSLP   	0.012362
CCL17  	CCL2   	0.012444
CCL17  	CCL22  	0.012673
CCL17  	CCL24  	0.012492
CCL17  	CCL26  	0.012629
CCL17  	CCL5   	0.012435
CCL17  	CCL8   	0.012787
CCL17  	CCR3   	0.012461
CCL17  	CCR4   	0.012598
CCL17  	CCR8   	0.012572
CCL17  	CD40LG 	0.012498
CCL17  	CHI3L1 	0.0074155
CCL17  	CHIA   	0.011656
CCL17  	CLC    	0.010575
CCL17  	CLCA1  	0.011121
CCL17  	CMA1   	0.012019
CCL17  	CPA3   	0.011629
CCL17  	CRLF2  	0.014074
CCL17  	CSF2   	0.012367
CCL17  	CSF3R  	0.012538
CCL17  	CYSLTR1	0.01187
CCL17  	EPX    	0.01179
CCL17  	FCER1A 	0.011888
CCL17  	FOXP3  	0.012537
CCL17  	GATA3  	0.012521
CCL17  	GPR44  	0.012436
CCL17  	ICOS   	0.01257
CCL17  	IFNG   	0.012499
CCL17  	IFNGR2 	0.012552
CCL17  	IL10   	0.012482
CCL17  	IL12A  	0.012442
CCL17  	IL12B  	0.012271
CCL17  	IL13   	0.012397
CCL17  	IL13RA1	0.012558
CCL17  	IL13RA2	0.012539
CCL17  	IL17A  	0.012446
CCL17  	IL17RB 	0.012589
CCL17  	IL18   	0.012466
CCL17  	IL1RL1 	0.012578
CCL17  	IL21   	0.012499
CCL17  	IL25   	0.012551
CCL17  	IL2RA  	0.012479
CCL17  	IL3    	0.012391
CCL17  	IL31   	0.010919
CCL17  	IL33   	0.012541
CCL17  	IL3RA  	0.012473
CCL17  	IL4    	0.01244
CCL17  	IL4R   	0.01243
CCL17  	IL5    	0.012355
CCL17  	IL5RA  	0.012505
CCL17  	IL9    	0.012414
CCL17  	KIT    	0.012223
CCL17  	KITLG  	0.012284
CCL17  	LTB4R  	0.011639
CCL17  	MAF    	0.012567
CCL17  	MMP9   	0.012074
CCL17  	MRC1   	0.012661
CCL17  	MS4A2  	0.012087
CCL17  	PDCD1  	0.01266
CCL17  	PMCH   	0.01112
CCL17  	POSTN  	0.0078907
CCL17  	PPARG  	0.012513
CCL17  	PRG2   	0.011021
CCL17  	RETNLB 	0.012355
CCL17  	RNASE2 	0.011787
CCL17  	RNASE3 	0.012036
CCL17  	RORC   	0.012574
CCL17  	SATB1  	0.012541
CCL17  	SIGLEC8	0.0082203
CCL17  	STAT5A 	0.012496
CCL17  	STAT6  	0.012478
CCL17  	TBX21  	0.012459
CCL17  	TGFB1  	0.012452
CCL17  	TNFRSF4	0.012572
CCL17  	TNFSF4 	0.012649
CCL17  	TSLP   	0.012636
CCL2   	CCL22  	0.012451
CCL2   	CCL24  	0.012383
CCL2   	CCL26  	0.012492
CCL2   	CCL5   	0.012364
CCL2   	CCL8   	0.012587
CCL2   	CCR3   	0.012372
CCL2   	CCR4   	0.012476
CCL2   	CCR8   	0.012452
CCL2   	CD40LG 	0.012417
CCL2   	CHI3L1 	0.0076907
CCL2   	CHIA   	0.011521
CCL2   	CLC    	0.010481
CCL2   	CLCA1  	0.01102
CCL2   	CMA1   	0.012174
CCL2   	CPA3   	0.011927
CCL2   	CRLF2  	0.01254
CCL2   	CSF2   	0.012335
CCL2   	CSF3R  	0.012451
CCL2   	CYSLTR1	0.013152
CCL2   	EPX    	0.011703
CCL2   	FCER1A 	0.012049
CCL2   	FOXP3  	0.012438
CCL2   	GATA3  	0.012454
CCL2   	GPR44  	0.012336
CCL2   	ICOS   	0.012476
CCL2   	IFNG   	0.012422
CCL2   	IFNGR2 	0.012473
CCL2   	IL10   	0.012413
CCL2   	IL12A  	0.012393
CCL2   	IL12B  	0.01223
CCL2   	IL13   	0.012319
CCL2   	IL13RA1	0.012459
CCL2   	IL13RA2	0.01244
CCL2   	IL17A  	0.012374
CCL2   	IL17RB 	0.01236
CCL2   	IL18   	0.012454
CCL2   	IL1RL1 	0.012483
CCL2   	IL21   	0.012413
CCL2   	IL25   	0.012425
CCL2   	IL2RA  	0.012392
CCL2   	IL3    	0.012328
CCL2   	IL31   	0.010981
CCL2   	IL33   	0.012435
CCL2   	IL3RA  	0.012423
CCL2   	IL4    	0.012375
CCL2   	IL4R   	0.012359
CCL2   	IL5    	0.01229
CCL2   	IL5RA  	0.012417
CCL2   	IL9    	0.012351
CCL2   	KIT    	0.012274
CCL2   	KITLG  	0.012464
CCL2   	LTB4R  	0.013668
CCL2   	MAF    	0.012475
CCL2   	MMP9   	0.01218
CCL2   	MRC1   	0.012549
CCL2   	MS4A2  	0.012176
CCL2   	PDCD1  	0.012538
CCL2   	PMCH   	0.011019
CCL2   	POSTN  	0.0078053
CCL2   	PPARG  	0.012513
CCL2   	PRG2   	0.010947
CCL2   	RETNLB 	0.012239
CCL2   	RNASE2 	0.011707
CCL2   	RNASE3 	0.011953
CCL2   	RORC   	0.01253
CCL2   	SATB1  	0.012425
CCL2   	SIGLEC8	0.0080527
CCL2   	STAT5A 	0.01237
CCL2   	STAT6  	0.012383
CCL2   	TBX21  	0.012455
CCL2   	TGFB1  	0.012412
CCL2   	TNFRSF4	0.012472
CCL2   	TNFSF4 	0.01252
CCL2   	TSLP   	0.01243
CCL22  	CCL24  	0.012513
CCL22  	CCL26  	0.012679
CCL22  	CCL5   	0.012442
CCL22  	CCL8   	0.012895
CCL22  	CCR3   	0.012483
CCL22  	CCR4   	0.012638
CCL22  	CCR8   	0.012613
CCL22  	CD40LG 	0.012515
CCL22  	CHI3L1 	0.0074147
CCL22  	CHIA   	0.011476
CCL22  	CLC    	0.010491
CCL22  	CLCA1  	0.01107
CCL22  	CMA1   	0.011957
CCL22  	CPA3   	0.011513
CCL22  	CRLF2  	0.014749
CCL22  	CSF2   	0.012367
CCL22  	CSF3R  	0.01254
CCL22  	CYSLTR1	0.011789
CCL22  	EPX    	0.011763
CCL22  	FCER1A 	0.011794
CCL22  	FOXP3  	0.012561
CCL22  	GATA3  	0.012531
CCL22  	GPR44  	0.012464
CCL22  	ICOS   	0.012589
CCL22  	IFNG   	0.012512
CCL22  	IFNGR2 	0.012551
CCL22  	IL10   	0.01249
CCL22  	IL12A  	0.012429
CCL22  	IL12B  	0.01228
CCL22  	IL13   	0.012403
CCL22  	IL13RA1	0.012543
CCL22  	IL13RA2	0.012549
CCL22  	IL17A  	0.012454
CCL22  	IL17RB 	0.012497
CCL22  	IL18   	0.012469
CCL22  	IL1RL1 	0.012566
CCL22  	IL21   	0.012506
CCL22  	IL25   	0.01256
CCL22  	IL2RA  	0.012491
CCL22  	IL3    	0.012397
CCL22  	IL31   	0.010929
CCL22  	IL33   	0.012556
CCL22  	IL3RA  	0.01248
CCL22  	IL4    	0.012449
CCL22  	IL4R   	0.012436
CCL22  	IL5    	0.012365
CCL22  	IL5RA  	0.012518
CCL22  	IL9    	0.012422
CCL22  	KIT    	0.012192
CCL22  	KITLG  	0.012269
CCL22  	LTB4R  	0.011531
CCL22  	MAF    	0.012582
CCL22  	MMP9   	0.012073
CCL22  	MRC1   	0.012582
CCL22  	MS4A2  	0.012025
CCL22  	PDCD1  	0.012693
CCL22  	PMCH   	0.011076
CCL22  	POSTN  	0.0077409
CCL22  	PPARG  	0.012529
CCL22  	PRG2   	0.010909
CCL22  	RETNLB 	0.012297
CCL22  	RNASE2 	0.011753
CCL22  	RNASE3 	0.012024
CCL22  	RORC   	0.012589
CCL22  	SATB1  	0.01256
CCL22  	SIGLEC8	0.0082766
CCL22  	STAT5A 	0.01254
CCL22  	STAT6  	0.012491
CCL22  	TBX21  	0.012468
CCL22  	TGFB1  	0.012458
CCL22  	TNFRSF4	0.012593
CCL22  	TNFSF4 	0.012681
CCL22  	TSLP   	0.012702
CCL24  	CCL26  	0.012705
CCL24  	CCL5   	0.012427
CCL24  	CCL8   	0.012953
CCL24  	CCR3   	0.012509
CCL24  	CCR4   	0.012597
CCL24  	CCR8   	0.01259
CCL24  	CD40LG 	0.012438
CCL24  	CHI3L1 	0.0076835
CCL24  	CHIA   	0.011204
CCL24  	CLC    	0.011803
CCL24  	CLCA1  	0.011855
CCL24  	CMA1   	0.011805
CCL24  	CPA3   	0.011289
CCL24  	CRLF2  	0.012468
CCL24  	CSF2   	0.012393
CCL24  	CSF3R  	0.012449
